Date,Cl,EC,Location,X2,WYT,Month
8/17/2022,76.30107143,412.875,TRP,87.73,C,August
8/18/2022,85.6560875,468.2889625,HRO,87.96,C,August
8/18/2022,101.5447667,593.4958333,ONG,87.96,C,August
8/18/2022,76.43692308,414.9583333,TRP,87.96,C,August
8/19/2022,83.4067,459.2604667,HRO,88.19,C,August
8/19/2022,101.7576,595.1666667,ONG,88.19,C,August
8/20/2022,82.78758182,457.9434583,HRO,88.42,C,August
8/21/2022,83.62124,459.8837833,HRO,88.62,C,August
8/22/2022,82.24137778,454.5335917,HRO,88.68,C,August
8/22/2022,101.9227889,592.4864583,ONG,88.68,C,August
8/23/2022,83.25517273,455.6698667,HRO,88.81,C,August
8/23/2022,101.9544667,592.5833333,ONG,88.81,C,August
8/24/2022,81.07544,446.9120875,HRO,89.01,C,August
8/24/2022,102.10672,592.9677083,ONG,89.01,C,August
8/25/2022,79.86447778,440.2236833,HRO,89.15,C,August
8/25/2022,101.9938444,587.828125,ONG,89.15,C,August
8/26/2022,79.437,438.4101667,HRO,89.24,C,August
8/26/2022,101.9926273,586.7,ONG,89.24,C,August
8/27/2022,79.21946,438.1666292,HRO,89.35,C,August
8/27/2022,102.2138889,585.6791667,ONG,89.35,C,August
8/28/2022,78.88603333,436.1257458,HRO,89.4,C,August
8/28/2022,102.12174,579.2270833,ONG,89.4,C,August
8/29/2022,78.582,435.5567583,HRO,89.47,C,August
8/29/2022,102.8220889,588.9666667,ONG,89.47,C,August
8/29/2022,73.74277778,408.125,TRP,89.47,C,August
8/30/2022,77.46916,432.3564833,HRO,89.7,C,August
8/30/2022,102.62526,579.9614583,ONG,89.7,C,August
8/30/2022,63.82357143,413.0416667,TRP,89.7,C,August
8/31/2022,77.527,432.2775455,HRO,89.82,C,August
8/31/2022,99.23416667,562.3,ONG,89.82,C,August
9/1/2022,75.53546667,430.77405,HRO,89.87,C,September
9/2/2022,75.27508,429.0540083,HRO,89.77,C,September
9/2/2022,98.17455,568.7802083,ONG,89.77,C,September
9/2/2022,76.15315789,423.25,TRP,89.77,C,September
9/3/2022,75.65344545,430.4176833,HRO,89.61,C,September
9/3/2022,77.00071429,426,TRP,89.61,C,September
9/4/2022,76.4119,433.6808667,HRO,89.44,C,September
9/4/2022,77.62428571,430.4166667,TRP,89.44,C,September
9/5/2022,77.13012,435.2139958,HRO,89.27,C,September
9/5/2022,78.56178571,433.9583333,TRP,89.27,C,September
9/6/2022,77.39430909,436.7783833,HRO,89.1,C,September
9/6/2022,79.29107143,436.6666667,TRP,89.1,C,September
9/7/2022,77.18571111,438.206475,HRO,88.91,C,September
9/7/2022,101.27995,583.2291667,ONG,88.91,C,September
9/7/2022,79.10230769,440.8333333,TRP,88.91,C,September
9/8/2022,78.65319,441.0325,HRO,88.74,C,September
9/8/2022,101.452725,582.5761905,ONG,88.74,C,September
9/8/2022,78.72,439.7916667,TRP,88.74,C,September
9/9/2022,78.16225455,445.56175,HRO,88.6,C,September
9/9/2022,80.43555556,434,TRP,88.6,C,September
9/10/2022,79.08801111,445.4413875,HRO,88.41,C,September
9/10/2022,80.14625,451.9166667,TRP,88.41,C,September
9/11/2022,79.96386667,446.3038792,HRO,88.22,C,September
9/11/2022,80.56,452.3333333,TRP,88.22,C,September
9/12/2022,80.892625,447.158175,HRO,88.24,C,September
9/12/2022,80.8575,450.75,TRP,88.24,C,September
9/13/2022,81.28574444,444.9254625,HRO,88.46,C,September
9/13/2022,101.205875,575.4285714,ONG,88.46,C,September
9/13/2022,80.45888889,442.125,TRP,88.46,C,September
9/14/2022,81.90117778,445.2549667,HRO,88.65,C,September
9/14/2022,98.5357,570.7916667,ONG,88.65,C,September
9/14/2022,81.24,443.4166667,TRP,88.65,C,September
9/15/2022,82.97744167,446.8254208,HRO,88.84,C,September
9/15/2022,80.34555556,437.5416667,TRP,88.84,C,September
9/16/2022,83.25955556,448.1085125,HRO,89.06,C,September
9/16/2022,97.47685,565.0833333,ONG,89.06,C,September
9/16/2022,80.84,441.2916667,TRP,89.06,C,September
9/17/2022,83.63671111,448.3094333,HRO,89.34,C,September
9/17/2022,98.94951429,553.75,ONG,89.34,C,September
9/18/2022,83.89740833,448.0693208,HRO,89.52,C,September
9/18/2022,99.2952,542.75,ONG,89.52,C,September
9/18/2022,82.21125,445.9166667,TRP,89.52,C,September
9/19/2022,84.39765556,449.6964333,HRO,89.39,C,September
9/19/2022,97.36946667,519.7083333,ONG,89.39,C,September
9/19/2022,81.52,440.875,TRP,89.39,C,September
9/20/2022,82.0984375,451.0154417,HRO,89.22,C,September
9/20/2022,94.64544545,472.625,ONG,89.22,C,September
9/20/2022,81.00428571,445.0416667,TRP,89.22,C,September
9/21/2022,80.81229,452.0663375,HRO,89.21,C,September
9/21/2022,94.39771,483.25,ONG,89.21,C,September
9/21/2022,82.24666667,457.2083333,TRP,89.21,C,September
9/22/2022,81.2648,452.3583,HRO,89.2,C,September
9/22/2022,93.57345,483.1666667,ONG,89.2,C,September
9/22/2022,81.95428571,456.375,TRP,89.2,C,September
9/23/2022,81.62107778,453.1837958,HRO,89.23,C,September
9/23/2022,93.11725556,477.5833333,ONG,89.23,C,September
9/23/2022,82.16625,455.7083333,TRP,89.23,C,September
9/24/2022,81.98701,456.045475,HRO,89.41,C,September
9/24/2022,93.18131111,475.2083333,ONG,89.41,C,September
9/25/2022,82.62766364,457.8827667,HRO,89.64,C,September
9/25/2022,92.52852,468.6666667,ONG,89.64,C,September
9/26/2022,83.14902222,457.5117917,HRO,89.75,C,September
9/26/2022,92.02266364,467.125,ONG,89.75,C,September
9/27/2022,83.3382,456.758875,HRO,89.77,C,September
9/27/2022,91.91975,498.5416667,ONG,89.77,C,September
9/27/2022,82.51,459.8333333,TRP,89.77,C,September
9/28/2022,83.52084545,457.0862917,HRO,89.82,C,September
9/28/2022,98.18902857,521.9166667,ONG,89.82,C,September
9/28/2022,82.28666667,462,TRP,89.82,C,September
9/29/2022,83.76086667,458.4117375,HRO,89.94,C,September
9/29/2022,95.86738,516.625,ONG,89.94,C,September
9/29/2022,82.28285714,465.125,TRP,89.94,C,September
9/30/2022,83.88405,459.6085625,HRO,90.28,C,September
9/30/2022,93.38033333,478.2916667,ONG,90.28,C,September
9/30/2022,83.31875,465.875,TRP,90.28,C,September
10/1/2022,84.46698182,460.1024708,HRO,90.28,W,October
10/1/2022,93.59393636,480.4583333,ONG,90.28,W,October
10/1/2022,84.07333333,470.7083333,TRP,90.28,W,October
10/2/2022,84.89303333,460.4418792,HRO,90.23,W,October
10/2/2022,97.97908,520.1666667,ONG,90.23,W,October
10/2/2022,84.83625,471.125,TRP,90.23,W,October
10/3/2022,85.23486667,462.4868375,HRO,90.16,W,October
10/3/2022,102.0862111,576.3333333,ONG,90.16,W,October
10/3/2022,85.075,474.3333333,TRP,90.16,W,October
10/4/2022,103.1789889,585.7083333,ONG,90.08,W,October
10/4/2022,85.1425,469.7916667,TRP,90.08,W,October
10/5/2022,103.3937333,590.625,ONG,89.86,W,October
10/5/2022,85.00875,479.9166667,TRP,89.86,W,October
10/6/2022,85.744475,466.0366875,HRO,89.69,W,October
10/6/2022,103.5865667,592.125,ONG,89.69,W,October
10/6/2022,85.3075,486.375,TRP,89.69,W,October
10/7/2022,86.07384444,468.4807375,HRO,89.51,W,October
10/7/2022,103.33381,594.5,ONG,89.51,W,October
10/7/2022,86.1875,490.4166667,TRP,89.51,W,October
10/8/2022,86.81740909,471.3509792,HRO,89.38,W,October
10/8/2022,103.32567,595.6666667,ONG,89.38,W,October
10/8/2022,86.47777778,491.7083333,TRP,89.38,W,October
10/9/2022,87.30468,472.7795958,HRO,89.27,W,October
10/9/2022,103.33282,596.3333333,ONG,89.27,W,October
10/9/2022,87.1325,494.375,TRP,89.27,W,October
10/10/2022,87.7432,473.2587208,HRO,89.19,W,October
10/10/2022,103.40609,596.375,ONG,89.19,W,October
10/10/2022,87.6725,496.0416667,TRP,89.19,W,October
10/11/2022,88.1816,474.8063583,HRO,89.16,W,October
10/11/2022,103.48935,596.75,ONG,89.16,W,October
10/11/2022,87.69666667,499.7916667,TRP,89.16,W,October
10/12/2022,103.5615222,596.5416667,ONG,89.15,W,October
10/13/2022,103.5638364,597.125,ONG,89.11,W,October
10/14/2022,87.63162857,483.9668042,HRO,89.08,W,October
10/14/2022,103.69475,599.6666667,ONG,89.08,W,October
10/15/2022,88.6293,485.659075,HRO,89.06,W,October
10/15/2022,103.7179556,601.5,ONG,89.06,W,October
10/16/2022,89.5096,488.9572167,HRO,88.89,W,October
10/16/2022,103.73141,600.3333333,ONG,88.89,W,October
10/17/2022,89.23155556,488.0884917,HRO,88.66,W,October
10/17/2022,103.75692,601.875,ONG,88.66,W,October
10/18/2022,88.00519,483.7501333,HRO,88.46,W,October
10/18/2022,103.80108,602.2083333,ONG,88.46,W,October
10/19/2022,88.26533636,485.6499208,HRO,88.39,W,October
10/19/2022,103.64741,601.4583333,ONG,88.39,W,October
10/20/2022,89.71386667,492.0719542,HRO,88.4,W,October
10/20/2022,103.63008,601.5,ONG,88.4,W,October
10/21/2022,90.93569,496.0525542,HRO,88.28,W,October
10/21/2022,103.734,601.9166667,ONG,88.28,W,October
10/22/2022,92.11548182,497.5232167,HRO,88.04,W,October
10/22/2022,103.6174636,596.9583333,ONG,88.04,W,October
10/23/2022,91.17741111,490.7157833,HRO,87.77,W,October
10/23/2022,103.54191,597.5416667,ONG,87.77,W,October
10/23/2022,113.15,673.375,TRP,87.77,W,October
10/24/2022,103.6855667,598.5416667,ONG,87.48,W,October
10/24/2022,99.71,683.2083333,TRP,87.48,W,October
10/25/2022,103.7483556,601.25,ONG,87.26,W,October
10/25/2022,84.26777778,587.6666667,TRP,87.26,W,October
10/26/2022,103.7551667,599.3333333,ONG,87.11,W,October
10/26/2022,87.855,518.125,TRP,87.11,W,October
10/27/2022,103.5423889,592.5416667,ONG,87.06,W,October
10/27/2022,83.81714286,532.25,TRP,87.06,W,October
10/28/2022,104.2837111,599.5,ONG,86.97,W,October
10/28/2022,92.55,552,TRP,86.97,W,October
10/29/2022,103.97727,599.1666667,ONG,86.86,W,October
10/29/2022,93.33875,552,TRP,86.86,W,October
10/30/2022,103.66532,594.5833333,ONG,86.71,W,October
10/30/2022,96.09857143,552,TRP,86.71,W,October
10/31/2022,103.81896,594.1666667,ONG,86.63,W,October
10/31/2022,86.1675,552,TRP,86.63,W,October
11/1/2022,103.40082,588.7916667,ONG,86.37,W,November
11/1/2022,77.85375,552,TRP,86.37,W,November
11/2/2022,100.4862833,552.0101478,HRO,86.11,W,November
11/2/2022,103.6757444,591.6666667,ONG,86.11,W,November
11/2/2022,76.99,552,TRP,86.11,W,November
11/3/2022,100.4785667,552.5650958,HRO,85.87,W,November
11/3/2022,103.75082,593.0833333,ONG,85.87,W,November
11/3/2022,77.22333333,552,TRP,85.87,W,November
11/4/2022,101.2661091,556.31645,HRO,85.68,W,November
11/4/2022,103.7337455,591.4583333,ONG,85.68,W,November
11/4/2022,77.93714286,552,TRP,85.68,W,November
11/5/2022,103.1066,563.6044333,HRO,85.53,W,November
11/5/2022,103.8272111,589.9166667,ONG,85.53,W,November
11/5/2022,91.75777778,552,TRP,85.53,W,November
11/6/2022,104.2276333,563.3958667,HRO,85.57,W,November
11/6/2022,103.66339,585.4166667,ONG,85.57,W,November
11/6/2022,98.21714286,552,TRP,85.57,W,November
11/7/2022,104.5472818,560.3431875,HRO,85.46,W,November
11/7/2022,103.6163556,587.5,ONG,85.46,W,November
11/7/2022,103.06,552,TRP,85.46,W,November
11/8/2022,105.03233,556.4077208,HRO,85,W,November
11/8/2022,102.8709545,593.1666667,ONG,85,W,November
11/8/2022,90.27625,552,TRP,85,W,November
11/9/2022,105.4101111,552.5568542,HRO,84.56,W,November
11/9/2022,101.2813333,576.625,ONG,84.56,W,November
11/9/2022,96.73375,552,TRP,84.56,W,November
11/10/2022,106.1807,554.1764667,HRO,84.14,W,November
11/10/2022,100.5837818,565.1666667,ONG,84.14,W,November
11/10/2022,86.69833333,552,TRP,84.14,W,November
11/11/2022,107.70015,558.1172,HRO,83.77,W,November
11/11/2022,99.54326,548.875,ONG,83.77,W,November
11/11/2022,97.32375,552,TRP,83.77,W,November
11/12/2022,108.4895111,560.5112333,HRO,83.56,W,November
11/12/2022,99.38128889,537.7083333,ONG,83.56,W,November
11/12/2022,103.0755556,552,TRP,83.56,W,November
11/13/2022,109.2595,562.0425167,HRO,83.79,W,November
11/13/2022,101.33562,540.5,ONG,83.79,W,November
11/13/2022,108.22,552,TRP,83.79,W,November
11/14/2022,109.87513,564.5974542,HRO,84.11,W,November
11/14/2022,99.749,528.7083333,ONG,84.11,W,November
11/14/2022,101.6777778,552,TRP,84.11,W,November
11/15/2022,110.3110556,567.4303625,HRO,84.35,W,November
11/15/2022,99.86766,525.1666667,ONG,84.35,W,November
11/15/2022,98.7275,548.9583333,TRP,84.35,W,November
11/16/2022,108.3399545,567.5168708,HRO,84.57,W,November
11/16/2022,100.0938,528.4166667,ONG,84.57,W,November
11/16/2022,98.78,571,TRP,84.57,W,November
11/17/2022,104.818,561.5607875,HRO,84.83,W,November
11/17/2022,101.01,567.8333333,TRP,84.83,W,November
11/18/2022,105.11987,562.3953625,HRO,85.11,W,November
11/18/2022,101.2032667,571.9583333,ONG,85.11,W,November
11/18/2022,103.565,576.5416667,TRP,85.11,W,November
11/19/2022,106.15723,566.7547208,HRO,85.38,W,November
11/19/2022,101.40548,561.25,ONG,85.38,W,November
11/20/2022,107.57626,573.5403375,HRO,85.71,W,November
11/20/2022,101.54487,555.2916667,ONG,85.71,W,November
11/21/2022,108.94396,579.7062167,HRO,86.07,W,November
11/21/2022,101.98984,551.875,ONG,86.07,W,November
11/21/2022,104.9033333,590.4166667,TRP,86.07,W,November
11/22/2022,109.5087125,582.0815625,HRO,86.46,W,November
11/22/2022,102.5328625,545.2916667,ONG,86.46,W,November
11/22/2022,111.4016667,601.625,TRP,86.46,W,November
11/23/2022,109.56225,579.6098083,HRO,86.85,W,November
11/23/2022,102.82863,541.5833333,ONG,86.85,W,November
11/23/2022,109.3875,609.2916667,TRP,86.85,W,November
11/24/2022,109.87277,578.0717792,HRO,87.06,W,November
11/24/2022,103.6441455,541.2083333,ONG,87.06,W,November
11/24/2022,111.4022222,622.9583333,TRP,87.06,W,November
11/25/2022,110.13199,577.0848625,HRO,87.28,W,November
11/25/2022,104.5196889,541.25,ONG,87.28,W,November
11/25/2022,107.94375,626.2916667,TRP,87.28,W,November
11/26/2022,110.79682,577.7450333,HRO,87.51,W,November
11/26/2022,105.3824,543.125,ONG,87.51,W,November
11/26/2022,109.2585714,628.0416667,TRP,87.51,W,November
11/27/2022,111.7886875,581.6626125,HRO,87.63,W,November
11/27/2022,106.05394,543.375,ONG,87.63,W,November
11/28/2022,108.20736,582.7371042,HRO,87.75,W,November
11/28/2022,105.77862,550.5416667,ONG,87.75,W,November
11/28/2022,105.27,627.3333333,TRP,87.75,W,November
11/29/2022,107.16118,581.9738917,HRO,87.79,W,November
11/29/2022,104.1843286,569.2083333,ONG,87.79,W,November
11/29/2022,107.7455556,622.2083333,TRP,87.79,W,November
11/30/2022,107.3603636,585.149475,HRO,87.87,W,November
11/30/2022,101.2775,630.5833333,TRP,87.87,W,November
12/1/2022,107.7929333,587.4696958,HRO,87.42,W,December
12/1/2022,104.4375571,565.7083333,ONG,87.42,W,December
12/1/2022,99.32142857,621.7083333,TRP,87.42,W,December
12/2/2022,109.24794,596.6715625,HRO,86.94,W,December
12/2/2022,104.64114,552.8333333,ONG,86.94,W,December
12/2/2022,99.81222222,617.9583333,TRP,86.94,W,December
12/3/2022,110.5022364,601.0761042,HRO,86.12,W,December
12/3/2022,104.3983,553.0416667,ONG,86.12,W,December
12/3/2022,95.36875,620,TRP,86.12,W,December
12/4/2022,110.6476556,602.769875,HRO,85.25,W,December
12/4/2022,104.4988091,552.6666667,ONG,85.25,W,December
12/4/2022,99.2925,610.4166667,TRP,85.25,W,December
12/5/2022,110.45049,602.6796792,HRO,84.36,W,December
12/5/2022,105.19596,552,ONG,84.36,W,December
12/5/2022,99.4525,621.1666667,TRP,84.36,W,December
12/6/2022,110.1246909,599.4518208,HRO,83.67,W,December
12/6/2022,106.08924,549.4166667,ONG,83.67,W,December
12/6/2022,101.815,620.625,TRP,83.67,W,December
12/7/2022,109.5498444,595.7509917,HRO,83.01,W,December
12/7/2022,106.1955444,549.375,ONG,83.01,W,December
12/7/2022,101.2788889,626.9166667,TRP,83.01,W,December
12/8/2022,109.67684,595.8476458,HRO,82.64,W,December
12/8/2022,105.9201273,551.2916667,ONG,82.64,W,December
12/8/2022,102.18,629.7916667,TRP,82.64,W,December
12/9/2022,109.9375727,596.0844208,HRO,82.36,W,December
12/9/2022,105.64061,552.5,ONG,82.36,W,December
12/9/2022,98.81888889,623.2916667,TRP,82.36,W,December
12/10/2022,109.6234,595.6239708,HRO,81.84,W,December
12/10/2022,105.7922111,550.9583333,ONG,81.84,W,December
12/10/2022,97.89125,621.5,TRP,81.84,W,December
12/11/2022,108.22879,589.1812458,HRO,81.12,W,December
12/11/2022,106.5066667,619.375,TRP,81.12,W,December
12/12/2022,105.4242636,589.1671208,HRO,80.34,W,December
12/12/2022,104.8271429,629.6666667,TRP,80.34,W,December
12/13/2022,89.04577778,590.1752875,HRO,79.58,W,December
12/13/2022,107.0932875,566.875,ONG,79.58,W,December
12/13/2022,94.0675,616.4583333,TRP,79.58,W,December
12/14/2022,106.10046,586.7354208,HRO,79.01,W,December
12/14/2022,108.24051,574,ONG,79.01,W,December
12/14/2022,104.3211111,607.6666667,TRP,79.01,W,December
12/15/2022,96.58238889,613.0480583,HRO,79.1,W,December
12/15/2022,110.4276778,580.3043478,ONG,79.1,W,December
12/15/2022,109.9983333,615.1666667,TRP,79.1,W,December
12/16/2022,115.9854625,649.7262125,HRO,79.78,W,December
12/16/2022,113.65777,587,ONG,79.78,W,December
12/16/2022,109.1,599.6666667,TRP,79.78,W,December
12/17/2022,123.6381,659.7395625,HRO,80.42,W,December
12/17/2022,114.6679727,593.375,ONG,80.42,W,December
12/17/2022,98.75375,594.7083333,TRP,80.42,W,December
12/18/2022,122.5078,666.7249667,HRO,81.02,W,December
12/18/2022,114.4674444,594.4166667,ONG,81.02,W,December
12/18/2022,106.5775,599.625,TRP,81.02,W,December
12/19/2022,122.887125,668.5352708,HRO,81.34,W,December
12/19/2022,114.5404,595,ONG,81.34,W,December
12/20/2022,128.0995667,682.8698083,HRO,81.74,W,December
12/20/2022,115.70994,592.5833333,ONG,81.74,W,December
12/21/2022,128.1347,682.82,HRO,82.09,W,December
12/21/2022,117.17734,589,ONG,82.09,W,December
12/22/2022,118.1737,605.2083333,ONG,82.46,W,December
12/22/2022,108.22,633,TRP,82.46,W,December
12/23/2022,133.94314,690.920425,HRO,82.65,W,December
12/23/2022,117.35495,623.4166667,ONG,82.65,W,December
12/23/2022,102.1225,633,TRP,82.65,W,December
12/24/2022,132.28626,697.9277417,HRO,82.93,W,December
12/25/2022,126.84308,682.3365292,HRO,83.2,W,December
12/26/2022,122.269,670.3365083,HRO,83.52,W,December
12/27/2022,120.75423,671.9886583,HRO,83.49,W,December
12/27/2022,110.7075,633,TRP,83.49,W,December
12/28/2022,127.40308,690.5965917,HRO,83.17,W,December
12/28/2022,132.4122571,653.0833333,ONG,83.17,W,December
12/28/2022,117.7444444,633,TRP,83.17,W,December
12/29/2022,124.30695,681.0236917,HRO,82.6,W,December
12/29/2022,132.2443,665.5416667,ONG,82.6,W,December
12/29/2022,107.87125,633,TRP,82.6,W,December
12/30/2022,119.64003,669.1828625,HRO,81.55,W,December
12/30/2022,132.36969,668.8333333,ONG,81.55,W,December
12/30/2022,108.19125,633,TRP,81.55,W,December
12/31/2022,116.0743,646.2409,HRO,79.86,W,December
12/31/2022,130.2261182,671.4583333,ONG,79.86,W,December
1/1/2023,110.00493,620.1405458,HRO,78.32,W,January
1/1/2023,131.1922,675.1666667,ONG,78.32,W,January
1/2/2023,107.97003,611.0099125,HRO,76.86,W,January
1/2/2023,128.92325,664.5416667,ONG,76.86,W,January
1/3/2023,102.59431,596.0361375,HRO,75.46,W,January
1/3/2023,123.1662444,648.25,ONG,75.46,W,January
1/4/2023,90.89578,559.3567,HRO,74.2,W,January
1/4/2023,118.4299727,629.2916667,ONG,74.2,W,January
1/5/2023,83.40357,532.18355,HRO,73.06,W,January
1/5/2023,108.71383,599.6666667,ONG,73.06,W,January
1/5/2023,64.18714286,633,TRP,73.06,W,January
1/6/2023,71.15825455,483.300975,HRO,71.94,W,January
1/6/2023,99.87167,563.25,ONG,71.94,W,January
1/6/2023,59.5375,633,TRP,71.94,W,January
1/7/2023,70.73017778,481.5167208,HRO,70.84,W,January
1/7/2023,95.1401,543.5833333,ONG,70.84,W,January
1/7/2023,60.1,633,TRP,70.84,W,January
1/8/2023,71.64451,489.2886417,HRO,69.77,W,January
1/8/2023,94.94459091,547.25,ONG,69.77,W,January
1/8/2023,63.75,633,TRP,69.77,W,January
1/9/2023,70.46168571,497.2910625,HRO,68.7,W,January
1/9/2023,88.30077,534.125,ONG,68.7,W,January
1/9/2023,68.66875,633,TRP,68.7,W,January
1/10/2023,84.33274444,526.6666667,ONG,67.56,W,January
1/10/2023,67.25666667,633,TRP,67.56,W,January
1/11/2023,62.21145,486.404975,HRO,66.42,W,January
1/11/2023,84.5952,531.6666667,ONG,66.42,W,January
1/11/2023,53.72571429,633,TRP,66.42,W,January
1/12/2023,59.92214444,481.5062042,HRO,65.32,W,January
1/12/2023,84.43663636,532.4166667,ONG,65.32,W,January
1/12/2023,47.20444444,633,TRP,65.32,W,January
1/13/2023,55.58931818,469.17975,HRO,64.33,W,January
1/13/2023,78.52234444,515.4583333,ONG,64.33,W,January
1/13/2023,50.23375,633,TRP,64.33,W,January
1/14/2023,57.55346,478.9228625,HRO,63.34,W,January
1/14/2023,70.70082,489.875,ONG,63.34,W,January
1/14/2023,51.14875,633,TRP,63.34,W,January
1/15/2023,55.56526667,486.5726542,HRO,62.35,W,January
1/15/2023,71.18031,492.2916667,ONG,62.35,W,January
1/15/2023,58.21375,633,TRP,62.35,W,January
1/16/2023,57.1066,485.916075,HRO,61.4,W,January
1/16/2023,67.64028,483.3333333,ONG,61.4,W,January
1/16/2023,51.46,633,TRP,61.4,W,January
1/17/2023,41.80172,395.5936083,HRO,60.57,W,January
1/17/2023,64.70644,479,ONG,60.57,W,January
1/17/2023,42.36444444,633,TRP,60.57,W,January
1/18/2023,26.78065714,299.6420458,HRO,59.83,W,January
1/18/2023,62.66336,478.3333333,ONG,59.83,W,January
1/18/2023,78.02,633,TRP,59.83,W,January
1/19/2023,28.35108,312.7095,HRO,59.2,W,January
1/19/2023,54.355275,436.9166667,ONG,59.2,W,January
1/19/2023,28.14,633,TRP,59.2,W,January
1/20/2023,31.26589091,342.1374583,HRO,58.7,W,January
1/20/2023,48.35964,401,ONG,58.7,W,January
1/20/2023,33.90111111,633,TRP,58.7,W,January
1/21/2023,32.38555556,348.0322125,HRO,58.3,W,January
1/21/2023,38.69027273,353.2083333,ONG,58.3,W,January
1/21/2023,33.75,633,TRP,58.3,W,January
1/22/2023,34.37365,357.9931625,HRO,58,W,January
1/22/2023,38.38133333,353.375,ONG,58,W,January
1/22/2023,34.91375,633,TRP,58,W,January
1/23/2023,38.67395455,386.9047458,HRO,57.79,W,January
1/23/2023,40.20103,368.9583333,ONG,57.79,W,January
1/23/2023,39.02125,496.2916667,TRP,57.79,W,January
1/24/2023,39.32932222,388.5843542,HRO,57.67,W,January
1/24/2023,41.42785,371.25,ONG,57.67,W,January
1/24/2023,36.4025,373.875,TRP,57.67,W,January
1/25/2023,42.80075,413.3371917,HRO,57.65,W,January
1/25/2023,42.59853,377.7083333,ONG,57.65,W,January
1/25/2023,40.43777778,390.9166667,TRP,57.65,W,January
1/26/2023,44.96676364,423.433375,HRO,57.68,W,January
1/26/2023,43.37894,382.1666667,ONG,57.68,W,January
1/26/2023,44.46625,404.375,TRP,57.68,W,January
1/27/2023,42.42508889,410.7385042,HRO,57.78,W,January
1/27/2023,47.01353,402.7916667,ONG,57.78,W,January
1/27/2023,40.925,395.1666667,TRP,57.78,W,January
1/28/2023,42.4348,408.5180583,HRO,57.96,W,January
1/28/2023,48.73187778,411.4166667,ONG,57.96,W,January
1/28/2023,40.88375,40.29166667,TRP,57.96,W,January
1/29/2023,41.32373636,398.9108542,HRO,58.2,W,January
1/29/2023,49.0878,412.875,ONG,58.2,W,January
1/30/2023,40.09192222,383.6017917,HRO,58.54,W,January
1/30/2023,47.83626364,404.3333333,ONG,58.54,W,January
1/31/2023,40.90433,391.2956292,HRO,58.95,W,January
1/31/2023,48.10633333,404.0909091,ONG,58.95,W,January
2/1/2023,40.8988,393.1161708,HRO,59.39,W,February
2/1/2023,46.79909,394.5833333,ONG,59.39,W,February
2/1/2023,44.855,205.3333333,TRP,59.39,W,February
2/2/2023,40.49884444,389.3372917,HRO,59.88,W,February
2/2/2023,46.70885,395.4166667,ONG,59.88,W,February
2/3/2023,40.72255,388.3452083,HRO,60.38,W,February
2/4/2023,41.88359,395.319075,HRO,60.88,W,February
2/4/2023,48.21666667,421.6666667,TRP,60.88,W,February
2/5/2023,41.06084,388.5731,HRO,61.33,W,February
2/5/2023,52.44857143,437.125,TRP,61.33,W,February
2/6/2023,40.79172,387.71425,HRO,61.74,W,February
2/6/2023,47.11125,448.5,TRP,61.74,W,February
2/7/2023,41.25264,390.2298042,HRO,62.13,W,February
2/7/2023,49.9219,408.9166667,ONG,62.13,W,February
2/7/2023,54.1675,460.2083333,TRP,62.13,W,February
2/8/2023,42.40875,401.0070583,HRO,62.45,W,February
2/8/2023,49.2592,406.4166667,ONG,62.45,W,February
2/8/2023,52.41111111,462.9166667,TRP,62.45,W,February
2/9/2023,41.90882,399.770775,HRO,62.8,W,February
2/9/2023,51.32611111,417.9565217,ONG,62.8,W,February
2/9/2023,56.86571429,458.4583333,TRP,62.8,W,February
2/10/2023,42.19800909,400.3673792,HRO,63.17,W,February
2/10/2023,51.94245455,423.9583333,ONG,63.17,W,February
2/10/2023,49.05375,434.375,TRP,63.17,W,February
2/11/2023,41.62202222,394.9744875,HRO,63.55,W,February
2/11/2023,52.20688,423.2916667,ONG,63.55,W,February
2/11/2023,50.95222222,437.375,TRP,63.55,W,February
2/12/2023,41.19098,389.2052417,HRO,63.94,W,February
2/12/2023,52.5467,423.25,ONG,63.94,W,February
2/12/2023,50.54142857,429.125,TRP,63.94,W,February
2/13/2023,40.7914,385.3570875,HRO,64.32,W,February
2/13/2023,52.01033333,422.7083333,ONG,64.32,W,February
2/13/2023,52.78111111,442.5416667,TRP,64.32,W,February
2/14/2023,41.30741111,387.8031792,HRO,64.7,W,February
2/14/2023,51.97001667,415.75,ONG,64.7,W,February
2/14/2023,51.79285714,456.9583333,TRP,64.7,W,February
2/15/2023,42.03981,392.5588708,HRO,65.09,W,February
2/15/2023,52.77736667,425.0833333,ONG,65.09,W,February
2/15/2023,49.9125,455.2916667,TRP,65.09,W,February
2/16/2023,42.53910909,395.2088708,HRO,65.48,W,February
2/16/2023,54.86545,429.4583333,ONG,65.48,W,February
2/16/2023,57.20125,498.0833333,TRP,65.48,W,February
2/17/2023,43.18747778,399.6067208,HRO,65.87,W,February
2/17/2023,56.07461111,441.625,ONG,65.87,W,February
2/17/2023,58.14375,474.0833333,TRP,65.87,W,February
2/18/2023,45.16767,412.5351375,HRO,66.17,W,February
2/18/2023,54.35486667,432.6666667,ONG,66.17,W,February
2/18/2023,55.82555556,470.625,TRP,66.17,W,February
2/19/2023,45.1447,412.9386917,HRO,66.47,W,February
2/19/2023,56.499975,444.5833333,ONG,66.47,W,February
